STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 03:51,FM-15,BKN:07 7 OVC:08 40,6.00,-RA:02 BR:1 |RA:61 |,40,4.4,40,4.2,39,3.9,97,11,320,,29.65,6,,29.67,0.01,29.67,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 04:00,FM-12,8,,||RA:61,40,4.4,40,4.2,39,3.9,97,11,320,,29.64,6,+0.12,29.67,,,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 04:51,FM-15,BKN:07 7 BKN:07 18 OVC:08 30,3.00,-RA:02 BR:1 |RA:61 |,39,3.9,39,3.9,39,3.9,100,7,290,,29.63,,,29.65,0.04,29.65,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 05:51,FM-15,BKN:07 7 BKN:07 12 OVC:08 20,3.00,RA:02 BR:1 |RA:62 |,39,3.9,39,3.6,38,3.3,96,15,270,,29.66,,,29.68,0.05,29.68,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 06:51,FM-15,BKN:07 8 BKN:07 15 OVC:08 70,8.00,-RA:02 SN:03 |RA:61 RA:67 SN:71 |,36,2.2,36,2.0,35,1.7,97,14,290,,29.68,3,,29.70,0.03,29.70,,,,,,,,,,0717,1633,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 07:00,FM-12,8,,,36,2.2,36,2.0,35,1.7,97,14,290,,29.67,3,-0.03,29.70,,,42,36,39,3.9,,,,26,0,0717,1633,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 07:07,FM-16,SCT:04 8 BKN:07 14 OVC:08 55,10.00,-RA:02 SN:03 |RA:61 RA:67 SN:71 |,37,2.8,36,2.3,35,1.7,93,11,280,22,29.69,,,,T,29.71,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 07:51,FM-15,BKN:07 15 BKN:07 23 BKN:07 65,10.00,,37,2.8,36,2.3,35,1.7,93,20,260,26,29.71,,,29.73,T,29.73,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 08:05,FM-16,SCT:04 16 SCT:04 65,10.00,,37,2.8,36,2.1,34,1.1,89,24,270,,29.71,,,,,29.73,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 08:51,FM-15,SCT:04 25 SCT:04 100,10.00,,38,3.3,35,1.6,30,-1.1,73,30,270,41,29.73,,,29.75,0.00,29.75,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 09:51,FM-15,FEW:02 32,10.00,,38,3.3,32,-0.1,21,-6.1,51,39,270,47,29.79,3,,29.81,0.00,29.81,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 10:00,FM-12,26,,,38,3.3,32,-0.1,21,-6.1,51,39,270,,29.78,3,-0.11,29.81,,,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 10:51,FM-15,BKN:07 50,10.00,,37,2.8,31,-0.7,19,-7.2,48,31,270,43,29.83,,,29.85,0.00,29.85,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 11:51,FM-15,BKN:07 50,10.00,,36,2.2,30,-1.3,17,-8.3,46,31,280,45,29.85,,,29.87,0.00,29.87,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 12:51,FM-15,BKN:07 55,10.00,,36,2.2,29,-1.6,15,-9.4,42,29,280,44,29.88,1,,29.90,0.00,29.90,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 13:00,FM-12,57,,,36,2.2,29,-1.6,15,-9.4,42,29,280,,29.87,1,-0.08,29.90,,,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 13:51,FM-15,BKN:07 55,10.00,,37,2.8,29,-1.4,14,-10.0,39,26,280,37,29.90,,,29.92,0.00,29.92,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 14:51,FM-15,SCT:04 55 SCT:04 250,10.00,,35,1.7,28,-2.2,13,-10.6,40,25,280,32,29.93,,,29.96,0.00,29.95,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 15:51,FM-15,SCT:04 60 SCT:04 250,10.00,,35,1.7,28,-2.3,12,-11.1,38,24,270,36,29.97,3,,29.99,0.00,29.99,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 16:00,FM-12,57,,,35,1.7,28,-2.4,12,-11.1,38,24,270,,29.96,3,-0.09,29.99,,,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 16:51,FM-15,SCT:04 65 SCT:04 250,10.00,,33,0.6,27,-2.9,13,-10.6,43,28,260,36,30.03,,,30.05,0.00,30.05,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 17:51,FM-15,FEW:02 65 FEW:02 250,10.00,,32,0.0,26,-3.5,11,-11.7,41,22,260,30,30.08,,,30.10,0.00,30.10,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 18:51,FM-15,SCT:04 60 SCT:04 250,10.00,,32,0.0,26,-3.5,11,-11.7,41,23,260,34,30.12,1,,30.14,0.00,30.14,,,,,,,,,,0717,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 19:00,FM-12,57,,,32,0.0,26,-3.5,11,-11.7,41,23,260,,30.11,1,-0.15,30.14,,,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 19:51,FM-15,FEW:02 60 FEW:02 250,10.00,,30,-1.1,24,-4.2,11,-11.7,45,28,270,38,30.16,,,30.18,0.00,30.18,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 20:51,FM-15,FEW:02 60 SCT:04 250,10.00,,29,-1.7,24,-4.7,10,-12.2,45,30,270,34,30.19,,,30.21,0.00,30.21,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 21:51,FM-15,BKN:07 250,10.00,,29,-1.7,24,-4.7,10,-12.2,45,24,270,33,30.21,1,,30.23,0.00,30.23,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 22:00,FM-12,,,,29,-1.7,24,-4.7,10,-12.2,45,24,270,,30.20,1,-0.09,30.23,,,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 22:51,FM-15,BKN:07 250,10.00,,29,-1.7,23,-5.0,7,-13.9,39,31,280,39,30.24,,,30.26,0.00,30.26,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 23:51,FM-15,FEW:02 60 OVC:08 230,10.00,,28,-2.2,22,-5.3,8,-13.3,43,17,280,25,30.24,,,30.26,0.00,30.26,40,28,34,-1.1,,,,31,0,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-25 23:59,SOD,,,,,,,,,,,,,,,,,,,,40,28,34,-1.1,61,22,31,31,0,0717,1634,RA:16 SN:18 BR:13,0.17,T,0,29.88,29.92,22.4,49,260,40,270,,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 00:51,FM-15,FEW:02 60 OVC:08 210,10.00,,28,-2.2,22,-5.4,7,-13.9,41,22,280,32,30.25,1,,30.27,0.00,30.27,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 01:00,FM-12,57,,,28,-2.2,22,-5.4,7,-13.9,41,22,280,,30.24,1,-0.04,30.27,,,40,28,34,-0.9,,,,31,0,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 01:51,FM-15,FEW:02 60 OVC:08 230,10.00,,27,-2.8,21,-6.0,5,-15.0,39,25,270,36,30.25,,,30.27,0.00,30.27,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 02:51,FM-15,OVC:08 230,10.00,,27,-2.8,21,-6.4,1,-17.2,32,22,290,33,30.28,,,30.30,0.00,30.30,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 03:51,FM-15,BKN:07 250,10.00,,26,-3.3,20,-6.7,1,-17.2,34,22,280,30,30.28,2,,30.30,0.00,30.30,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 04:00,FM-12,,,,26,-3.3,20,-6.7,1,-17.2,34,22,280,,30.27,2,-0.03,30.30,,,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 04:51,FM-15,OVC:08 230,10.00,,26,-3.3,20,-6.7,1,-17.2,34,23,290,30,30.29,,,30.31,0.00,30.31,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 05:51,FM-15,OVC:08 210,10.00,,25,-3.9,19,-7.1,1,-17.2,35,22,280,29,30.32,,,30.34,0.00,30.34,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 06:51,FM-15,FEW:02 50 FEW:02 160 BKN:07 190,10.00,,25,-3.9,19,-7.0,2,-16.7,37,21,270,28,30.36,3,,30.38,0.00,30.38,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 07:00,FM-12,57,,,25,-3.9,19,-7.0,2,-16.7,37,21,270,,30.35,3,-0.08,30.38,,,40,25,32,-2.9,,,,33,0,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 07:51,FM-15,FEW:02 50 FEW:02 160 SCT:04 220,10.00,,25,-3.9,19,-7.1,1,-17.2,35,20,270,29,30.39,,,30.41,0.00,30.41,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 08:51,FM-15,FEW:02 55 FEW:02 160 BKN:07 200,10.00,,25,-3.9,19,-7.1,1,-17.2,35,24,270,29,30.41,,,30.43,0.00,30.43,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 09:51,FM-15,FEW:02 55 BKN:07 160 BKN:07 200,10.00,,25,-3.9,19,-7.2,0,-17.8,33,17,280,26,30.41,1,,30.43,0.00,30.43,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 10:00,FM-12,57,,,25,-3.9,19,-7.2,0,-17.8,33,17,280,,30.40,1,-0.05,30.43,,,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 10:51,FM-15,FEW:02 60 SCT:04 140 BKN:07 190,10.00,,26,-3.3,20,-6.7,1,-17.2,34,17,280,28,30.41,,,30.43,0.00,30.43,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 11:51,FM-15,FEW:02 60 SCT:04 130 BKN:07 190,10.00,,27,-2.8,21,-6.3,1,-17.2,32,17,270,26,30.38,,,30.40,0.00,30.40,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 12:51,FM-15,FEW:02 60 SCT:04 150 SCT:04 190,10.00,,28,-2.2,21,-5.9,2,-16.7,32,15,290,24,30.37,8,,30.39,0.00,30.39,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 13:00,FM-12,57,,,28,-2.2,21,-5.9,2,-16.7,32,15,290,,30.36,8,+0.04,30.39,,,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 13:51,FM-15,FEW:02 60 FEW:02 150 FEW:02 220,10.00,,28,-2.2,21,-5.9,2,-16.7,32,18,260,,30.37,,,30.39,0.00,30.39,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 14:51,FM-15,FEW:02 60 FEW:02 250,10.00,,28,-2.2,21,-5.9,2,-16.7,32,18,260,,30.37,,,30.39,0.00,30.39,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 15:51,FM-15,FEW:02 60 FEW:02 250,10.00,,28,-2.2,21,-6.0,1,-17.2,31,15,270,,30.37,3,,30.39,0.00,30.39,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 16:00,FM-12,57,,,28,-2.2,21,-6.0,1,-17.2,31,15,270,,30.36,3,-0.00,30.39,,,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 16:51,FM-15,FEW:02 60 FEW:02 140 FEW:02 250,10.00,,27,-2.8,21,-6.3,2,-16.7,34,18,270,,30.40,,,30.42,0.00,30.42,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 17:51,FM-15,FEW:02 60,10.00,,27,-2.8,21,-6.3,2,-16.7,34,17,290,,30.43,,,30.45,0.00,30.45,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 18:51,FM-15,FEW:02 250,10.00,,26,-3.3,20,-6.6,2,-16.7,35,14,280,,30.43,1,,30.45,0.00,30.45,,,,,,,,,,0717,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 19:00,FM-12,,,,26,-3.3,20,-6.6,2,-16.7,35,14,280,,30.42,1,-0.06,30.45,,,,,,,,,,,,0718,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 19:51,FM-15,FEW:02 250,10.00,,26,-3.3,20,-6.6,3,-16.1,37,9,280,,30.43,,,30.45,0.00,30.45,,,,,,,,,,0718,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 20:51,FM-15,FEW:02 150 FEW:02 250,10.00,,25,-3.9,20,-6.8,4,-15.6,40,10,290,,30.43,,,30.45,0.00,30.45,,,,,,,,,,0718,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 21:51,FM-15,SCT:04 140,10.00,,25,-3.9,20,-6.8,4,-15.6,40,9,300,,30.44,3,,30.46,0.00,30.46,,,,,,,,,,0718,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2017-12-26 22:00,FM-12,,,,25,-3.9,20,-6.8,4,-15.6,40,9,300,,30.43,3,-0.01,30.46,,,,,,,,,,,,0718,1635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
